2737,,,,,,,,,,,,,,
Feature_ID,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumNeighbors,Phases,SurfaceFeatures,Volumes,Radius,Diameter,Avg Diameter
1496,-0.40217257,0.03837904,0.14895889,0.90254945,6.0244765,0.83177,6.2147589,5,1,1,10000,13.36504618,26.73009235,
1497,0.87803495,0.25668484,-0.080901504,0.3957555,5.3093042,2.5787845,2.9338665,2,1,0,1000,6.203504909,12.40700982,
1498,0.54126531,0.000723055,-0.8307277,0.13008779,5.4296732,1.5766615,2.7662504,21,1,0,223000,37.61884158,75.23768316,
1499,-0.54255909,-0.3061257,0.59311897,0.5100261,4.0739694,0.94159585,4.2330809,6,1,0,4000,9.847450218,19.69490044,
1500,0.22447143,0.63343978,-0.61316395,0.41520664,0.8477307,1.0534446,4.091938,3,1,0,11000,13.79647141,27.59294282,
1501,0.89936298,-0.040027082,0.41217026,0.1402134,1.8542223,2.2407017,1.9431757,11,1,1,142000,32.36432684,64.72865368,
1502,0.7085861,-0.55382514,0.42933181,0.082810625,5.7364974,2.2971568,2.8744445,4,1,0,7000,11.86687798,23.73375597,
1503,-0.53978533,-0.060027599,0.77842671,0.31477055,5.2074065,1.1482797,4.9859037,28,1,1,459000,47.85287391,95.70574782,
1504,0.88891166,-0.37315831,0.19082454,0.18486486,1.942881,2.6037619,2.7377839,25,1,1,444000,47.32581702,94.65163405,
1505,-0.70094842,0.56196541,0.09235391,0.42934483,5.4825869,0.98568177,3.3884714,9,1,0,36000,20.4835219,40.9670438,
1506,0.066876225,-0.92977053,0.31920904,0.17076246,0.93692654,1.8167223,6.1519318,5,1,0,6000,11.27251652,22.54503304,
1507,0.33992729,-0.85457647,0.39101997,0.03538274,0.26751322,0.83034444,4.2208118,21,1,0,183000,35.21984931,70.43969862,
1508,0.11588158,0.006980307,-0.5398016,0.83374876,2.8710716,0.29704005,0.28087848,9,1,0,17000,15.95095797,31.90191594,
1509,0.25685754,0.14568198,-0.039618347,0.95458442,1.146826,2.9455838,0.44840294,1,1,0,1000,6.203504909,12.40700982,
1510,0.24548696,0.11196993,-0.018229399,0.96273911,0.85713381,0.42794111,3.9252322,23,1,0,240000,38.55146421,77.10292842,
1511,-0.035910234,0.19107151,0.073539354,0.97815853,3.5761909,1.2826349,0.91192126,2,1,0,6000,11.27251652,22.54503304,
1512,0.3876664,-0.1913555,-0.29725647,0.85131454,3.0190096,0.8941322,3.9360526,9,1,1,154000,33.25145884,66.50291768,
1513,0.44448385,-0.81043208,-0.030234231,0.38042071,5.2984853,1.6096739,4.6220121,11,1,0,169000,34.2977817,68.59556339,
1514,0.60394424,0.35827753,0.59054607,0.39767304,5.4100332,1.1565516,0.16104481,8,1,0,29000,19.05913251,38.11826502,
1515,0.59261626,-0.34742451,0.31774899,0.65355784,5.078248,1.6012506,2.0648961,12,1,0,49000,22.70052094,45.40104187,
1516,-0.87794232,0.10947332,0.36092216,0.29490337,5.273407,2.1718774,5.5215125,24,1,1,470000,48.2321272,96.4642544,
1517,0.23040038,0.54554701,-0.64908248,0.47747874,5.1848011,1.5805619,2.7452488,9,1,0,12000,14.20248085,28.40496169,
1518,-0.28204739,0.14388509,0.7016654,0.63828826,6.2091594,1.0624114,1.0935643,12,1,0,111000,29.81339654,59.62679307,
1519,0.70539278,-0.48564744,0.45270854,0.24823886,1.7958533,2.2340956,2.2156324,7,1,0,3000,8.947002289,17.89400458,
1520,0.25685754,0.14568198,-0.039618347,0.95458442,2.8680468,1.6263174,3.2479632,3,1,0,3000,8.947002289,17.89400458,
1521,0.56699872,0.40114561,0.44398451,0.5661028,0.67220396,1.4936737,5.3653769,6,1,0,21000,17.11499967,34.22999934,
1522,0.18179671,0.8643741,-0.039645351,0.46715704,4.5897508,2.165647,1.8627589,8,1,1,19000,16.55344273,33.10688545,
1523,-0.27996728,-0.32502961,0.33083335,0.84054941,1.3441458,1.297551,4.3246608,5,1,0,11000,13.79647141,27.59294282,
1524,0.1328963,0.48266584,-0.77353925,0.38859922,1.3442,2.7487042,0.12365276,8,1,0,39000,21.03739683,42.07479367,
1525,-0.81819171,-0.48238614,0.056027554,0.3077774,2.8697765,0.9695828,4.5765371,13,1,0,71000,25.68758324,51.37516647,
1526,0.13677354,0.056384351,-0.45765379,0.87673652,4.013701,0.29696974,3.2316639,6,1,1,54000,23.44777925,46.89555851,
1527,-0.10700063,-0.4090068,-0.87621504,0.23132555,6.1552296,1.193734,1.0081354,11,1,0,39000,21.03739683,42.07479367,
1528,0.35211655,0.28767419,0.10290613,0.88468516,2.223129,1.2578019,0.55145276,6,1,0,10000,13.36504618,26.73009235,
1529,0.40549067,-0.68773544,-0.45912248,0.38962018,2.9706399,1.8491836,5.0467539,3,1,1,5000,10.60784418,21.21568836,
1530,0.81684375,-0.40082294,-0.4020153,0.10242555,4.0067387,2.2860188,4.9190941,7,1,1,16000,15.63185284,31.26370567,
1531,0.39050201,-0.27943558,-0.01101295,0.87709898,3.9815795,1.609506,2.2816038,4,1,0,3000,8.947002289,17.89400458,
1532,0.40275761,-0.72519171,0.27044186,0.48861489,4.2170577,1.8599781,6.2590818,5,1,0,10000,13.36504618,26.73009235,
1533,-0.45735073,-0.71901071,-0.013137626,0.52314568,3.165993,1.0018178,1.3078963,6,1,0,9000,12.90381021,25.80762041,
1534,-0.42298153,-0.003578402,-0.84756732,0.32047385,2.3314734,2.0269847,2.1062584,1,1,0,1000,6.203504909,12.40700982,
1535,-0.35838404,0.14903383,-0.17991404,0.90386987,5.3702111,0.29742807,6.0970321,11,1,0,63000,24.68410092,49.36820184,
1536,-0.34980127,0.45250973,0.81907046,0.044695042,0.47107214,1.8781586,2.9254754,1,1,0,11000,13.79647141,27.59294282,
1537,-0.036538895,-0.47383627,-0.50472105,0.72069466,1.0087014,2.1681066,1.2389864,3,1,0,3000,8.947002289,17.89400458,
1538,0.36493534,0.61181092,-0.17261313,0.68023109,0.76678962,1.6897038,2.6623669,2,1,0,1000,6.203504909,12.40700982,
1539,-0.34504956,-0.030985227,-0.45243022,0.82175887,0.59283465,0.70754254,0.41371638,23,1,1,247000,38.92268409,77.84536817,
1540,-0.5694834,-0.17358769,0.27370343,0.75540882,1.9306784,1.1272941,5.4789252,22,1,0,159000,33.60749724,67.21499449,
1541,-0.88534862,-0.062735185,-0.41699809,0.19579259,4.9117913,1.5467218,1.667155,14,1,0,71000,25.68758324,51.37516647,
1542,-0.19676241,0.21353544,0.82778305,0.48006508,4.4116731,0.58922005,6.0641842,11,1,1,109000,29.63325077,59.26650154,
1543,-0.098563261,0.93590212,0.062974356,0.33227509,2.7707012,0.64157826,0.01888714,3,1,0,4000,9.847450218,19.69490044,
1544,-0.28051007,-0.82910609,-0.23199587,0.42435259,0.60882616,1.0954844,3.7485132,11,1,0,27000,18.61051473,37.22102945,
1545,0.36493534,0.61181092,-0.17261313,0.68023109,5.8353271,2.0693498,2.9055631,7,1,0,16000,15.63185284,31.26370567,
1546,0.29363918,-0.9179821,0.21131006,0.16258213,0.96539158,2.6018291,3.4878058,20,1,1,316000,42.2538375,84.507675,
1547,0.36421016,0.34487769,0.86408991,0.041939586,2.3774354,1.0508648,0.86115324,55,1,1,2034000,78.59968033,157.1993607,
1548,-0.083782658,0.13435608,0.02374211,0.98709935,3.7693734,1.6979544,1.8961293,4,1,0,3000,8.947002289,17.89400458,
1549,0.35684103,0.00315965,-0.41979334,0.8345226,3.2760537,2.6516092,0.99868774,4,1,0,18000,16.2577821,32.51556421,
1550,0.22447143,0.63343978,-0.61316395,0.41520664,0.13245687,2.0156026,3.3524685,1,1,0,4000,9.847450218,19.69490044,
1551,-0.3222366,0.75499737,-0.26609764,0.50530642,1.9919826,2.1897888,1.3894514,2,1,0,3000,8.947002289,17.89400458,
1552,0.2165322,-0.13531899,0.14126928,0.95647556,2.4364009,0.51639426,3.553509,3,1,1,11000,13.79647141,27.59294282,
1553,0.94060153,0.24435508,0.22200528,0.079201728,2.1676447,2.6656942,1.6593096,8,1,1,14000,14.95132937,29.90265873,
1554,0.78378451,-0.37049606,-0.04334278,0.4965238,0.24870822,2.2966557,4.7534389,16,1,0,151000,33.03412283,66.06824567,
1555,0.28277862,-0.65726751,0.68456024,0.13933033,2.5799699,1.126671,0.69070631,14,1,0,107000,29.45088768,58.90177537,
1556,0.53446186,-0.26591495,0.67132074,0.43928149,5.0007234,1.5913278,3.1564167,1,1,0,2000,7.815926418,15.63185284,
1557,-0.35838404,0.14903383,-0.17991404,0.90386987,2.5642202,2.5607626,2.6410172,9,1,0,13000,14.58651628,29.17303256,
1558,-0.71412098,-0.52060741,-0.44659239,0.1398371,1.0635152,2.2301583,0.94837207,3,1,0,14000,14.95132937,29.90265873,
1559,-0.048564706,0.46253097,-0.60695428,0.64444786,3.5974736,0.58267242,3.1023316,3,1,0,7000,11.86687798,23.73375597,
1560,-0.45735073,-0.71901071,-0.013137626,0.52314568,5.6073885,0.39718401,0.29821634,8,1,0,32000,19.69490044,39.38980087,
1561,0.16750711,-0.18663593,0.95786351,0.14002068,1.8073778,1.0196723,2.5801537,5,1,0,14000,14.95132937,29.90265873,
1562,0.34129483,0.78048301,0.17348915,0.49423239,3.9625676,2.0389862,1.6454377,36,1,1,833000,58.36943158,116.7388632,
1563,-0.85188538,-0.20591846,-0.39843076,0.27044743,5.6742053,1.8918428,2.776979,12,1,0,46000,22.22745506,44.45491011,
1564,0.35088485,-0.14751203,0.86205578,0.3346338,4.0957408,1.5953531,1.9729521,29,1,0,313000,42.11969743,84.23939486,
1565,-0.63046873,0.15611899,0.19117188,0.73592752,2.0772417,2.6292386,5.337656,14,1,0,55000,23.59163426,47.18326852,
1566,-0.23586369,0.76999998,-0.54042929,0.24373041,4.7897706,1.7754419,0.4136222,11,1,0,39000,21.03739683,42.07479367,
1567,0.50957984,0.70508534,-0.44352821,0.21555936,1.8476856,1.2290556,4.7147393,6,1,0,14000,14.95132937,29.90265873,
1568,0.32930982,-0.23838633,0.85438859,0.32364652,1.9851713,0.48991677,4.4589801,1,1,0,1000,6.203504909,12.40700982,
1569,-0.064837955,-0.74115092,-0.018745674,0.6679371,2.3012636,1.0871074,4.2684231,23,1,0,292000,41.15583468,82.31166936,
1570,0.86231047,0.16363244,0.3312521,0.34629059,5.2975035,1.7203624,1.7337893,1,1,0,1000,6.203504909,12.40700982,
1571,-0.15119711,0.93921548,-0.20595476,0.22933911,4.2308674,1.5531813,5.9211459,12,1,0,35000,20.29207591,40.58415183,
1572,-0.52214301,0.03087423,-0.25379568,0.81363457,1.7689403,1.8077979,2.4192832,4,1,0,2000,7.815926418,15.63185284,
1573,-0.73911273,0.20268208,0.31149119,0.56178784,3.7030892,2.4035325,2.6862264,4,1,0,18000,16.2577821,32.51556421,
1574,0.95648193,0.21168062,-0.003589842,0.2008004,3.3772695,2.7371774,2.9416673,13,1,1,222000,37.56252586,75.12505173,
1575,-0.61430836,-0.67233121,0.2234301,0.3473832,0.022468289,2.0237443,2.2906458,2,1,0,1000,6.203504909,12.40700982,
1576,-0.29519531,-0.69127882,0.061925579,0.6566267,1.5373007,1.0537697,3.2615356,10,1,0,39000,21.03739683,42.07479367,
1577,-0.3870953,0.20742436,0.59212071,0.67566663,0.82910907,2.6642311,3.6074035,1,1,0,1000,6.203504909,12.40700982,
1578,-0.5964601,-0.67966884,-0.191072,0.38180774,6.0583458,2.2056475,2.8707142,13,1,0,81000,26.84100687,53.68201374,
1579,-0.71412098,-0.52060741,-0.44659239,0.1398371,1.9679028,1.0033004,3.673908,10,1,0,19000,16.55344273,33.10688545,
1580,0.34595323,-0.77093822,-0.22691357,0.48423231,1.9686866,1.191946,2.9507971,6,1,0,7000,11.86687798,23.73375597,
1581,0.55940157,-0.10856609,0.80937254,0.14212446,1.55293,1.2126203,1.9363148,4,1,1,20000,16.83890301,33.67780602,
1582,-0.63046873,0.15611899,0.19117188,0.73592752,4.1605306,0.38580507,1.8286881,2,1,0,8000,12.40700982,24.81401964,
1583,-0.11132976,-0.87063527,-0.466281,0.11037222,2.7819815,2.1421843,6.1779375,13,1,1,104000,29.17303256,58.34606511,
1584,0.069059737,0.9239617,-0.1094499,0.35992527,4.9329901,2.3702123,1.940606,26,1,1,571000,51.46545693,102.9309139,
1585,-0.28018194,-0.23229295,-0.56655335,0.73929381,5.9805984,2.4088531,2.117274,18,1,0,93000,28.10593989,56.21187978,
1586,0.1328963,0.48266584,-0.77353925,0.38859922,3.9746985,1.0653946,0.73925704,2,1,0,1000,6.203504909,12.40700982,
1587,-0.064837955,-0.74115092,-0.018745674,0.6679371,4.57763,1.7300828,1.4523164,4,1,0,6000,11.27251652,22.54503304,
1588,-0.91953355,0.34991798,-0.087302878,0.15618496,0.14608717,2.7817974,0.87332231,50,1,1,790000,57.34728044,114.6945609,
1589,-0.31825119,-0.76071405,-0.1697229,0.53965217,3.8083751,0.95686531,5.6432724,11,1,0,195000,35.97344257,71.94688513,
1590,-0.041535866,-0.7336815,0.1163241,0.66817272,1.3418784,1.6509097,4.5965762,55,1,1,987000,61.76505718,123.5301144,
1591,-0.55395848,-0.23745817,-0.51814282,0.60685396,1.1116705,1.2937796,0.30174235,2,1,1,2000,7.815926418,15.63185284,
1592,-0.0875495,0.67269176,0.57981157,0.45126426,1.771238,1.2397869,0.74083364,4,1,0,28000,18.83749459,37.67498919,
1593,0.016544286,-0.98927087,-0.1447905,0.010252137,4.9821696,1.1951393,0.98552251,35,1,0,1005000,62.138269,124.276538,
1594,-0.295481,-0.56648767,-0.07207071,0.7658906,1.1838412,1.3861841,5.2869925,7,1,1,55000,23.59163426,47.18326852,
1595,-0.89129037,0.43281701,-0.10593634,0.083954684,5.4647837,1.4409481,1.9048749,3,1,0,1000,6.203504909,12.40700982,
1596,-0.81007808,0.35672376,0.40437761,0.23021829,1.1455562,2.0901079,0.65366542,9,1,0,53000,23.30213712,46.60427423,
1597,0.14391389,-0.61240691,-0.37779218,0.67935234,0.2155913,0.42427871,5.2596927,8,1,0,35000,20.29207591,40.58415183,
1598,0.18879452,0.2305135,0.9257459,0.23284045,2.7017684,0.60510862,0.93263519,5,1,1,76000,26.2769524,52.5539048,
1599,-0.57651621,0.65832084,-0.13368739,0.46515635,5.7114968,2.1311839,1.1314089,8,1,1,21000,17.11499967,34.22999934,
1600,0.50177622,-0.10750268,0.73623043,0.44116721,4.0969167,0.63295627,1.6390133,4,1,0,3000,8.947002289,17.89400458,
1601,0.039896667,-0.46386743,-0.71058714,0.52754259,4.5854731,0.84444803,4.6792951,13,1,0,128000,31.26370567,62.52741134,
1602,-0.75244641,-0.32709029,-0.46154392,0.33736265,1.3496631,1.9244496,0.52954334,31,1,1,712000,55.39413624,110.7882725,
1603,-0.27158421,0.061613787,-0.92460525,0.25990552,1.7331923,2.2720091,1.5168566,3,1,0,1000,6.203504909,12.40700982,
1604,0.74415559,0.50840247,0.13928089,0.4103173,3.4137075,2.2452633,2.2149928,9,1,1,17000,15.95095797,31.90191594,
1605,0.10432941,0.29321361,0.25680581,0.91498196,3.669817,0.76480323,3.6715338,6,1,0,21000,17.11499967,34.22999934,
1606,0.36858475,0.91889864,-0.12141272,0.070919529,3.0787916,2.0735004,3.8248792,1,1,0,1000,6.203504909,12.40700982,
1607,-0.60712504,-0.59064865,0.53090256,0.025996892,1.5082568,2.3262355,4.1545205,1,1,0,1000,6.203504909,12.40700982,
1608,0.50957984,0.70508534,-0.44352821,0.21555936,4.8936901,1.4045339,1.4080511,13,1,0,69000,25.44408438,50.88816876,
1609,-0.80583835,0.58971351,0.050830919,0.016696023,4.099194,1.1769938,5.3118863,3,1,0,4000,9.847450218,19.69490044,
1610,-0.17824753,0.44248831,-0.39127493,0.7869789,4.5670757,2.3253498,3.2496128,4,1,0,8000,12.40700982,24.81401964,
1611,0.32887089,0.3306118,0.030092813,0.88410079,5.0102191,0.87198341,4.3945961,1,1,0,1000,6.203504909,12.40700982,
1612,0.849608,-0.11419163,0.37755257,0.35011506,0.636796,0.13802414,2.1651094,6,1,0,18000,16.2577821,32.51556421,
1613,0.36338344,0.85743368,-0.24775235,0.26716793,5.0592422,2.3956966,2.7193632,3,1,1,15000,15.29915871,30.59831742,
1614,-0.63046873,0.15611899,0.19117188,0.73592752,0.94370735,2.0548098,3.5344031,3,1,0,3000,8.947002289,17.89400458,
1615,-0.89664596,-0.3767533,-0.064236,0.22350968,0.67763597,2.6721804,6.1652584,9,1,1,34000,20.09694771,40.19389542,
1616,0.15548369,0.14433013,-0.77868307,0.59046286,1.8790259,1.6329942,2.0098846,5,1,0,2000,7.815926418,15.63185284,
1617,0.274593,-0.061568584,0.050255053,0.95827049,5.5842214,2.5815413,5.2202187,21,1,0,286000,40.87199231,81.74398462,
1618,-0.33393654,0.13987805,0.71869189,0.59363502,5.0061078,0.7409302,5.7994523,24,1,1,444000,47.32581702,94.65163405,
1619,0.026005322,0.12609276,-0.81435704,0.56590372,2.1864057,1.1134213,3.9432106,1,1,0,1000,6.203504909,12.40700982,
1620,0.27675617,0.78195786,-0.35470864,0.43142754,0.55091971,2.5118573,1.0365548,10,1,0,44000,21.90053323,43.80106646,
1621,0.47808158,-0.33189183,-0.057290476,0.81117421,0.75488269,2.5560255,5.4009376,12,1,0,109000,29.63325077,59.26650154,
1622,-0.34986654,-0.26964578,-0.84234852,0.30876112,1.8760808,0.91502708,0.56283164,8,1,1,89000,27.69706812,55.39413624,
1623,0.124956,-0.60095006,-0.51168543,0.60118473,2.7801654,2.6908472,0.8126477,7,1,0,35000,20.29207591,40.58415183,
1624,0.004107937,0.34162149,0.3551634,0.87013614,4.3128352,0.69733584,1.1952909,12,1,1,180000,35.02632975,70.0526595,
1625,0.23553249,-0.70019907,-0.3434487,0.57990408,6.105546,0.97931856,5.8714252,12,1,0,28000,18.83749459,37.67498919,
1626,0.9016571,0.097912513,0.42060238,0.022830855,4.5469027,2.5581443,5.5335255,8,1,0,5000,10.60784418,21.21568836,
1627,0.27820793,0.32591605,0.87930393,0.20785487,0.51306826,0.95056361,2.7957513,8,1,0,64000,24.81401964,49.62803927,
1628,-0.8337363,0.20282203,-0.16325955,0.48692235,0.084875897,2.0629282,0.56214279,20,1,1,380000,44.93295655,89.86591311,
1629,-0.064536124,-0.6071651,0.032092266,0.7913,3.0769241,0.66759408,3.9780653,4,1,0,5000,10.60784418,21.21568836,
1630,-0.53654343,-0.087938011,0.25921381,0.79824573,2.603837,1.8417808,6.2503047,19,1,0,169000,34.2977817,68.59556339,
1631,-0.59160072,-0.56357825,0.13269827,0.56105208,0.52889562,1.9126388,5.2897916,4,1,1,17000,15.95095797,31.90191594,
1632,-0.49431968,0.80276984,-0.030409502,0.33209017,2.1588073,1.5145622,3.219311,5,1,0,20000,16.83890301,33.67780602,
1633,-0.23838334,0.65810734,0.50048655,0.50949121,4.8045855,2.4110005,3.7892485,16,1,0,160000,33.67780602,67.35561204,
1634,-0.53264505,-0.61452377,0.37338695,0.44635418,3.632844,2.4853363,0.56574661,1,1,0,1000,6.203504909,12.40700982,
1635,-0.37846211,0.52792275,-0.25664109,0.71568102,3.6800923,1.225105,4.0179424,2,1,0,1000,6.203504909,12.40700982,
1636,0.1328963,0.48266584,-0.77353925,0.38859922,2.9505215,0.31858337,0.49998233,6,1,0,32000,19.69490044,39.38980087,
1637,0.026005322,0.12609276,-0.81435704,0.56590372,2.5347846,2.4906602,6.2287059,3,1,0,12000,14.20248085,28.40496169,
1638,0.0226363,-0.83451277,0.45432666,0.31090721,3.6233029,0.47721991,0.48682663,11,1,0,64000,24.81401964,49.62803927,
1639,-0.15301646,-0.1856035,0.38581207,0.89066619,5.9298725,1.5268425,4.6423373,2,1,0,5000,10.60784418,21.21568836,
1640,0.75941581,0.20585378,0.037378669,0.61604768,5.4043932,1.3755705,4.3013759,6,1,0,10000,13.36504618,26.73009235,
1641,0.57024169,-0.37246338,-0.52727801,0.5080092,4.57763,1.7300828,1.4523164,1,1,0,2000,7.815926418,15.63185284,
1642,-0.42298153,-0.003578402,-0.84756732,0.32047385,5.8352036,2.5067501,3.6508155,11,1,0,36000,20.4835219,40.9670438,
1643,0.047755044,0.19180764,-0.97822654,0.063262723,0.4730514,1.5101426,5.2759233,8,1,0,17000,15.95095797,31.90191594,
1644,0.74947059,-0.062896259,0.37841493,0.53957397,1.4886838,1.973675,3.5156312,10,1,0,32000,19.69490044,39.38980087,
1645,0.64372993,-0.18854447,0.12431441,0.7311694,4.279953,2.349982,5.8821926,5,1,0,7000,11.86687798,23.73375597,
1646,-0.40105569,-0.019143052,-0.85118848,0.3380326,3.0212955,0.72942764,4.0623498,15,1,0,51000,23.00526228,46.01052456,
1647,-0.55265176,0.086970277,-0.69670248,0.44901881,0.84221441,1.1874517,1.1543922,6,1,1,8000,12.40700982,24.81401964,
1648,-0.34819782,-0.50779104,0.77523774,0.14111343,1.236606,1.4524401,2.0590682,4,1,0,11000,13.79647141,27.59294282,
1649,0.35188833,-0.16019008,0.75292331,0.53255999,1.7592257,0.79395908,2.6136148,4,1,1,13000,14.58651628,29.17303256,
1650,-0.54095358,-0.31007397,-0.62696159,0.46705726,2.7818751,1.555564,5.6580162,5,1,0,12000,14.20248085,28.40496169,
1651,-0.42627418,-0.6945622,0.40878877,0.41081068,3.1486862,1.7925135,1.8084356,1,1,0,1000,6.203504909,12.40700982,
1652,0.13890478,-0.41128466,-0.88154501,0.18554974,3.2598443,0.89809531,5.7500253,12,1,1,111000,29.81339654,59.62679307,
1653,-0.68347371,-0.22147115,-0.61638981,0.3223007,1.8710179,1.1255945,0.97281361,9,1,0,48000,22.54503304,45.09006607,
1654,-0.29062009,-0.41549337,0.62148887,0.59720743,4.5294142,0.89091963,2.6478627,12,1,0,133000,31.66559677,63.33119355,
1655,0.22508678,-0.76677507,-0.59497893,0.085977241,4.0314231,0.80145115,0.65853137,16,1,0,107000,29.45088768,58.90177537,
1656,0.49428886,-0.20884709,0.52123475,0.66360813,2.0760148,1.1328033,2.8755517,17,1,1,61000,24.4200796,48.8401592,
1657,-0.18766418,-0.060693789,-0.89999384,0.38872811,1.4758759,0.39707306,0.85027689,7,1,1,57000,23.87419566,47.74839132,
1658,-0.59599334,-0.016672105,-0.48384932,0.64062774,3.2859347,1.6753191,4.0443254,1,1,0,1000,6.203504909,12.40700982,
1659,-0.85580611,-0.37715191,-0.35107234,0.045831498,4.0880823,2.27126,3.1306319,10,1,0,35000,20.29207591,40.58415183,
1660,0.29517514,0.83963859,-0.40718657,0.20512863,1.5310032,1.4054098,1.6728418,4,1,0,11000,13.79647141,27.59294282,
1661,0.29493847,0.82460779,0.29350826,0.38325742,3.7153437,2.134042,1.260736,6,1,1,40000,21.21568836,42.43137672,
1662,0.29140937,-0.31717581,-0.45883387,0.77714318,3.1666925,1.7847097,0.14662434,4,1,0,2000,7.815926418,15.63185284,
1663,0.41732171,-0.82906711,0.31208819,0.20270979,4.1742978,0.67803741,4.4698672,1,1,0,2000,7.815926418,15.63185284,
1664,0.25670534,-0.47150123,-0.13817158,0.83228451,2.2338772,1.1334049,4.3783369,4,1,1,13000,14.58651628,29.17303256,
1665,-0.46109214,-0.024085421,0.76824528,0.44341075,5.5052719,1.7711096,3.3024461,6,1,0,17000,15.95095797,31.90191594,
1666,-0.40423211,-0.5116691,-0.53904319,0.53312629,1.9300917,2.1949508,1.7369367,4,1,0,6000,11.27251652,22.54503304,
1667,0.5046618,0.44316369,-0.1770601,0.71942484,5.6445889,1.9672273,0.85589892,5,1,0,11000,13.79647141,27.59294282,
1668,-0.38270333,-0.077492617,0.73103988,0.55956572,5.3870502,2.1204338,3.2359889,21,1,0,190000,35.66331125,71.3266225,
1669,-0.82985032,0.50529873,0.005071665,0.23663436,2.4412205,1.2088096,3.175854,3,1,0,3000,8.947002289,17.89400458,
1670,-0.75687057,0.21565847,0.077810064,0.61203265,2.688257,1.4705029,3.2581062,7,1,0,25000,18.13915839,36.27831679,
1671,-0.17349157,0.51655775,-0.8090508,0.2202397,0.058243979,1.152573,2.5517893,10,1,1,134000,31.7447611,63.48952219,
1672,0.64372993,-0.18854447,0.12431441,0.7311694,3.8733358,1.4349502,3.4921002,10,1,0,42000,21.56354836,43.12709671,
1673,0.40275761,-0.72519171,0.27044186,0.48861489,6.2409825,1.7695745,2.4725616,9,1,0,28000,18.83749459,37.67498919,
1674,0.70539278,-0.48564744,0.45270854,0.24823886,0.20262776,2.4862325,2.6572461,7,1,0,23000,17.64194277,35.28388554,
1675,-0.25591183,-0.55234319,-0.32485998,0.72380388,2.6028523,0.92546332,5.9856963,1,1,0,1000,6.203504909,12.40700982,
1676,-0.28018194,-0.23229295,-0.56655335,0.73929381,5.4380789,2.6196694,4.9782429,1,1,0,11000,13.79647141,27.59294282,
1677,-0.49877942,0.009869841,0.48684224,0.71701205,3.8450594,0.87463564,4.3332272,17,1,0,119000,30.5130849,61.02616979,
1678,0.055024318,0.46454555,0.74447501,0.47636819,4.4472504,1.4609935,5.6720781,2,1,0,7000,11.86687798,23.73375597,
1679,-0.84671074,-0.35141006,-0.37685582,0.13255809,4.6287398,1.650045,5.0721774,1,1,0,2000,7.815926418,15.63185284,
1680,0.3546963,0.67561722,0.51894897,0.38525832,2.8246467,2.4811635,6.0485435,11,1,0,31000,19.4875703,38.9751406,
1681,0.84679866,0.37427741,-0.36361909,0.10309969,5.5109406,1.8700603,1.6325692,15,1,0,82000,26.95101222,53.90202445,
1682,-0.64649493,0.15873833,0.30361432,0.68166327,5.6233878,1.456857,6.1049352,24,1,1,503000,49.3355293,98.6710586,
1683,-0.18199784,-0.71249396,-0.49256161,0.46541619,2.134433,1.6524286,5.7762055,4,1,1,10000,13.36504618,26.73009235,
1684,0.76303458,0.6249491,0.023986815,0.16322203,3.681917,2.810127,2.3094409,2,1,1,6000,11.27251652,22.54503304,
1685,-0.80257612,-0.21367231,-0.26454389,0.49013492,1.2121929,2.9305363,4.4197493,7,1,0,9000,12.90381021,25.80762041,
1686,0.13601974,-0.026067235,0.77550328,0.61596578,4.6920652,1.3557109,0.41832995,2,1,0,1000,6.203504909,12.40700982,
1687,0.12591116,-0.79744983,-0.01277621,0.5899635,1.7490485,1.8792228,4.5774422,1,1,1,1000,6.203504909,12.40700982,
1688,-0.49431968,0.80276984,-0.030409502,0.33209017,1.6910194,1.3160245,1.960699,5,1,0,11000,13.79647141,27.59294282,
1689,-0.089403167,0.53418589,-0.83860177,0.058306664,0.096409746,1.1447157,2.9063494,7,1,1,20000,16.83890301,33.67780602,
1690,0.73022932,-0.21426992,-0.62015551,0.19042233,1.8014601,2.4192383,2.1039631,7,1,0,59000,24.15022238,48.30044475,
1691,-0.69158173,-0.27979797,-0.66220254,0.070111267,1.2513173,2.2569745,0.10834789,1,1,0,4000,9.847450218,19.69490044,
1692,0.384799,0.45677969,-0.34469041,0.72420347,4.4601989,1.6493466,3.8600001,3,1,0,2000,7.815926418,15.63185284,
1693,-0.0875495,0.67269176,0.57981157,0.45126426,4.4601989,1.6493466,3.8600001,13,1,0,114000,30.07960166,60.15920332,
1694,0.29180062,0.32355726,0.85544676,0.27995345,0.44561386,1.4920261,0.71504039,10,1,0,38000,20.85603094,41.71206188,
1695,-0.85188538,-0.20591846,-0.39843076,0.27044743,3.5810089,0.71661097,4.0120449,11,1,0,66000,25.06985231,50.13970461,
1696,0.91606623,0.19834749,-0.27093199,0.21926421,4.245235,2.4295642,3.8187761,12,1,1,133000,31.66559677,63.33119355,
1697,-0.35192767,0.76155961,-0.30254805,0.45237002,5.5463123,1.5801766,2.4095337,3,1,0,5000,10.60784418,21.21568836,
1698,-0.58130044,0.12354241,0.41835806,0.68687963,1.8881541,1.2442338,0.26400754,13,1,0,58000,24.01300224,48.02600448,
