435
Feature_ID,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumNeighbors,Phases,SurfaceFeatures,Volumes
137,0,0,0,1,1.686185,0.87602252,0.78076673,5,1,0,0.0080000004
138,-0.26208439,-0.9141646,0.13553056,0.27793235,0.83788258,2.5128543,4.5378833,4,1,1,0.12800001
139,-0.37950543,0.0078878449,-0.41807863,0.82530212,0.44811338,0.77870053,0.48967648,1,1,1,0.0080000004
140,-0.78811991,-0.25199935,-0.2824305,0.48538268,0.83645713,1.9490234,0.2175094,5,1,1,0.15200001
141,-0.49175262,0.26767978,0.52772635,0.63877362,5.1073632,2.0205939,3.0367901,2,1,0,0.024
142,0,0,0,1,0.23355615,2.6376669,4.6094165,1,1,0,0.016000001
143,-0.79764134,0.067605227,-0.47509292,0.36535549,0.83067936,1.856262,0.99978805,7,1,1,0.15200001
144,0.5888918,-0.093466148,-0.58386248,0.55097651,2.4336905,2.5212042,0.072372712,1,1,0,0.0080000004
145,0.70075089,0.48280939,-0.52517116,0.0062102261,5.3038616,2.0356739,4.0972667,8,1,1,0.088000007
146,0.39446482,0.41628733,0.78203487,0.2439751,2.6855106,1.221534,1.0608945,3,1,1,0.032000002
147,0,0,0,1,2.2853699,1.7095554,0.19647352,3,1,0,0.040000003
148,0,0,0,1,1.0966232,1.7619754,3.2573414,9,1,0,0.080000006
149,-0.088813744,-0.74463141,0.08702819,0.65579134,1.3201487,1.6958497,4.6991639,11,1,1,0.60000002
150,-0.49175262,0.26767978,0.52772635,0.63877362,5.0942121,1.188498,6.0911841,2,1,0,0.0080000004
151,0.45695752,0.76178575,0.09653125,0.44894764,5.2817149,2.6637108,3.6927407,2,1,0,0.0080000004
152,-0.15507774,0.068650417,-0.09436287,0.98098612,5.9623289,0.34083453,0.51265007,5,1,1,0.14400001
153,-0.49175262,0.26767978,0.52772635,0.63877362,0.61723608,0.50720739,1.2763624,1,1,0,0.0080000004
154,-0.81576765,-0.2433695,-0.44621006,0.2760272,5.731401,0.59200537,3.3642328,2,1,0,0.0080000004
155,0,0,0,1,1.6648458,0.97377926,5.2519279,3,1,0,0.0080000004
156,-0.58222717,-0.010548762,-0.64992446,0.48836312,0.94450599,1.2431657,0.90827405,9,1,1,0.34400001
157,-0.53181595,-0.61887407,0.52658612,0.23848206,2.6711392,0.83059263,0.068489328,3,1,0,0.024
158,0,0,0,1,2.8869617,1.9176474,2.0744743,1,1,0,0.0080000004
159,0.63351434,0.50766104,-0.56966877,0.12813036,4.1904869,1.797667,1.7113639,1,1,0,0.0080000004
160,-0.69999605,-0.2189357,-0.14761463,0.66353792,0.34586194,0.83033538,0.92352146,1,1,0,0.0080000004
161,-0.26514998,-0.35645071,-0.23278287,0.86513031,1.1940827,0.92068285,5.6147971,4,1,1,0.14400001
162,0.31811866,-0.07307566,0.098049745,0.94013119,2.6308653,2.5127549,2.8681679,8,1,0,0.040000003
163,0.3099966,-0.36829954,0.089162223,0.87195623,2.1685491,1.0044942,3.9108338,13,1,1,0.30400002
164,-0.67684889,0.17076854,0.30486989,0.6478951,2.2093902,2.1840823,4.1708665,1,1,0,0.0080000004
165,0.9214384,-0.2653456,-0.28358918,0.010960096,4.3933778,2.5660813,4.9541435,4,1,1,0.264
166,-0.49175262,0.26767978,0.52772635,0.63877362,3.6572201,2.291374,4.7793598,2,1,0,0.024
167,0,0,0,1,2.755039,0.53778106,1.2274597,1,1,0,0.0080000004
168,0.37747154,-0.12199362,-0.87405568,0.28046292,0.22241931,1.4288843,4.8718462,2,1,0,0.0080000004
169,0.014136886,-0.38000157,0.50610024,0.77411985,1.0289569,0.78016442,4.0961795,3,1,1,0.096000001
170,0.67088884,0.25695774,-0.17823987,0.67239231,1.7003531,1.9322455,0.42019382,9,1,0,0.15200001
171,-0.38663605,0.11488455,-0.54255921,0.7368471,2.5842121,2.3552439,1.5858115,6,1,0,0.16800001
172,0,0,0,1,3.3716052,2.2616649,2.2428238,3,1,0,0.0080000004
173,0,0,0,1,5.2627606,2.1829629,2.5083313,1,1,0,0.016000001
174,-0.42881748,0.79350114,0.43158773,0.014263639,3.6700819,2.2485659,5.8207703,5,1,1,0.056000002
175,0,0,0,1,5.7591443,2.5441253,1.8546855,10,1,0,0.23200001
176,0,0,0,1,5.293973,1.0162232,3.1259129,2,1,0,0.0080000004
177,0,0,0,1,3.6197858,0.47747424,1.8080441,8,1,0,0.080000006
178,0,0,0,1,5.580585,2.2784295,1.4272016,1,1,0,0.0080000004
179,0.65845728,-0.56619871,-0.36582991,0.33469614,3.2611992,2.1039989,4.6816111,1,1,1,0.0080000004
180,0,0,0,1,0.40787435,2.5369751,5.158505,4,1,0,0.016000001
181,-0.60303724,-0.45744613,0.22841088,0.61230516,3.9603877,2.3041463,4.9184232,4,1,0,0.032000002
182,-0.65485579,0.04515383,0.51492757,0.55133891,5.463079,1.432102,5.6007657,5,1,1,0.080000006
183,-0.35917252,0.48819542,-0.11389241,0.78720319,6.0222263,1.9246927,1.7664469,3,1,0,0.016000001
184,0,0,0,1,4.3230863,0.78787732,3.4071085,5,1,0,0.040000003
185,0.76268333,0.11205867,-0.36666864,0.52087533,0.52202922,1.6467239,6.1989584,1,1,0,0.0080000004
186,0.29561332,-0.62339443,-0.71933138,0.080959931,3.4723103,1.5227935,5.728313,7,1,1,0.17600001
187,0,0,0,1,0.18096969,2.7584951,2.7184615,2,1,0,0.040000003
188,0,0,0,1,6.0403295,1.5241801,3.3027525,2,1,0,0.0080000004
189,-0.49175262,0.26767978,0.52772635,0.63877362,4.2846603,2.6558318,2.8417439,1,1,0,0.0080000004
190,0.64445978,-0.1548546,-0.73935145,0.11853698,4.3176012,1.449113,4.7892318,5,1,1,0.032000002
191,0,0,0,1,3.7067578,2.7647243,3.8206451,2,1,0,0.024
192,0,0,0,1,3.0412183,2.3631268,4.4876256,6,1,0,0.024
193,-0.04441255,-0.27512833,0.89201587,0.35586473,0.21955176,0.56485945,3.6812329,6,1,1,0.16800001
194,0,0,0,1,3.2207985,1.8520182,0.97439188,2,1,0,0.0080000004
195,-0.37828994,-0.86109203,-0.077197365,0.33084407,4.9572139,1.4159194,3.8463073,3,1,0,0.016000001
196,-0.32955903,-0.34626079,0.87813681,0.019237788,5.2290583,0.67445749,0.24830325,3,1,0,0.0080000004
197,-0.061057109,0.68255496,-0.726794,0.046490185,0.42929474,1.4416062,0.99107283,3,1,0,0.056000002
198,0,0,0,1,5.3757253,1.1468443,0.056907207,8,1,0,0.040000003
199,0,0,0,1,4.7224655,1.1303262,3.0990465,1,1,0,0.0080000004
200,0.80817711,-0.48501197,-0.33401462,0.0068910187,1.5250145,1.8940551,4.2667322,2,1,0,0.024
201,0.084993728,0.94094777,0.2302067,0.23323424,3.8434401,2.4738369,0.88201404,9,1,1,0.2
202,0.011007529,-0.69482976,-0.38572627,0.60688192,2.1528132,1.5366088,5.2627244,8,1,1,0.31200001
203,-0.49175262,0.26767978,0.52772635,0.63877362,5.5443993,0.9968043,3.9241862,1,1,0,0.0080000004
204,0,0,0,1,5.642787,2.2404652,1.8566934,1,1,0,0.0080000004
205,0,0,0,1,1.0232506,0.40902993,2.389431,7,1,0,0.040000003
206,-0.67684889,0.17076854,0.30486989,0.6478951,3.9759417,0.55039656,2.4562178,5,1,0,0.064000003
207,0,0,0,1,2.2446418,2.0919585,3.9385321,1,1,0,0.016000001
208,-0.12772517,0.88945615,-0.0052615874,0.43877834,4.8670039,2.2330451,1.4401629,9,1,1,0.080000006
209,0,0,0,1,4.8563595,1.9500817,2.8724234,4,1,0,0.056000002
210,-0.22701891,-0.48910069,0.34931904,0.76630223,0.70852453,1.1390189,4.719244,7,1,1,0.384
211,0.35560325,-0.4166308,-0.50289327,0.66862804,1.2551749,2.6856413,5.4426847,1,1,0,0.016000001
212,0,0,0,1,4.6095157,2.2011833,1.0741186,1,1,0,0.0080000004
213,-0.72297502,-0.37981898,0.1596808,0.55456895,0.20337243,1.9112457,5.5191064,5,1,1,0.048
214,0,0,0,1,1.2463975,1.0047162,4.7092052,1,1,0,0.0080000004
215,0.39710745,0.81689239,-0.38999647,0.15131184,6.1938734,1.1280206,2.5477333,4,1,0,0.016000001
216,-0.90512139,-0.27839497,-0.27309176,0.16932921,1.314162,2.4873302,0.71737397,4,1,1,0.13600001
217,-0.40321663,-0.34034902,-0.53294319,0.6614759,1.3792498,1.1116782,6.260335,4,1,1,0.072000004
218,-0.30552787,-0.51941657,0.17855813,0.77780211,0.81343055,1.2935394,5.0184393,2,1,1,0.016000001
219,0.62941164,-0.38248047,0.23237897,0.63525558,2.2448616,1.6557994,3.3369555,1,1,1,0.0080000004
220,0.31811866,-0.07307566,0.098049745,0.94013119,4.5686784,1.0276628,0.33230332,1,1,0,0.0080000004
221,0.40876943,-0.10917507,-0.77861398,0.46340972,3.914536,0.87372267,4.4365168,4,1,1,0.12
222,0,0,0,1,0.59482527,0.8442722,1.4496883,1,1,0,0.0080000004
223,-0.62535727,-0.35619664,0.30284297,0.6247707,0.15347621,2.7682474,1.4600049,14,1,0,0.33600003
224,0.5888918,-0.093466148,-0.58386248,0.55097651,6.125072,2.6270943,3.690398,1,1,0,0.0080000004
225,-0.48023799,-0.10904709,0.062459148,0.86808932,0.15145621,1.0298349,5.9880762,3,1,1,0.024
226,-0.49175262,0.26767978,0.52772635,0.63877362,4.1324248,2.5786488,6.0339856,3,1,0,0.0080000004
227,-0.69293571,0.59259242,0.34658799,0.22034307,4.5711808,2.2951498,5.9861808,4,1,1,0.104
228,-0.33166555,0.8664335,-0.33984432,0.15426224,6.222662,2.3766441,2.3498969,2,1,1,0.0080000004
229,0,0,0,1,4.1137629,2.6351938,1.385343,2,1,0,0.0080000004
230,0.30032146,-0.28790897,0.69649535,0.58464497,1.5048101,0.8581599,3.0334098,13,1,1,0.28
231,0.84506434,-0.26485315,-0.38429332,0.26084027,3.81235,2.1755531,4.4197807,9,1,1,0.12800001
232,0.33220103,-0.36453134,-0.54692054,0.676489,2.9897087,1.0315158,4.653244,2,1,1,0.064000003
233,-0.40373787,-0.91418374,0.03488069,0.0068700355,6.0617762,3.0704761,3.7519395,9,1,1,0.16800001
234,0.093356118,-0.98688889,0.065980077,0.11393679,5.0942121,1.188498,6.0911841,5,1,0,0.016000001
235,0.80709493,-0.46497986,-0.36366165,0.01190693,2.468287,1.1558387,5.8047152,1,1,0,0.0080000004
236,0.32755569,-0.51607156,-0.77399081,0.16527438,5.6582975,1.2139244,1.4058666,8,1,0,0.13600001
237,-0.67055774,0.16989842,0.24934088,0.67772853,0.14879718,1.1154788,2.4419131,8,1,0,0.15200001
238,0,0,0,1,4.3368745,0.66667128,5.6414833,1,1,0,0.024
239,-0.49175262,0.26767978,0.52772635,0.63877362,5.3548303,0.96899909,5.8984127,7,1,0,0.112
240,0,0,0,1,3.7195137,2.7539735,3.1028273,3,1,0,0.016000001
241,0.60039216,0.21155533,-0.074509464,0.76760799,3.5771341,1.3800954,2.8995793,7,1,1,0.21600001
242,0.093356118,-0.98688889,0.065980077,0.11393679,4.0685291,1.6051502,4.7421837,1,1,0,0.016000001
243,0,0,0,1,0.72077608,0.99442822,5.4409761,1,1,0,0.0080000004
244,-0.67684889,0.17076854,0.30486989,0.6478951,3.5771101,1.7506181,4.9489293,3,1,0,0.088000007
245,-0.49175262,0.26767978,0.52772635,0.63877362,5.6078172,2.3483732,1.6825066,6,1,0,0.12800001
246,-0.24572328,-0.63776827,0.68823224,0.24332698,5.5730548,1.4207931,0.24199596,1,1,0,0.0080000004
247,0,0,0,1,6.2380562,2.9508958,4.5577707,2,1,0,0.016000001
248,0.42118242,0.22330759,0.39814141,0.78372353,3.1590641,0.99383682,2.184047,2,1,1,0.056000002
249,-0.16422001,-0.42034277,0.82036042,0.35121578,0.032066412,0.93640482,3.9185534,5,1,1,0.032000002
250,0.32755569,-0.51607156,-0.77399081,0.16527438,2.7592294,1.7516929,1.3714399,1,1,0,0.0080000004
251,0.37747154,-0.12199362,-0.87405568,0.28046292,4.0602798,0.72372472,2.7279263,1,1,0,0.0080000004
252,0.49385175,-0.73748851,-0.022350378,0.46013218,3.0201144,0.1936086,3.5841219,1,1,0,0.0080000004
253,0.49385175,-0.73748851,-0.022350378,0.46013218,3.9423022,1.560398,3.7310638,7,1,0,0.112
254,0.32755569,-0.51607156,-0.77399081,0.16527438,1.1402066,2.8775012,4.0931678,9,1,0,0.072000004
255,-0.71099079,0.18141504,0.46526819,0.49508205,5.2789946,1.6477107,5.7786493,4,1,1,0.088000007
256,-0.10335793,-0.4563202,-0.27532074,0.83981395,5.2759233,2.0412796,2.6627779,1,1,0,0.0080000004
257,-0.7456187,0.66555423,0.028670192,0.016380968,1.2787666,1.2839098,1.4730198,1,1,0,0.0080000004
