4683
Feature_ID,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumNeighbors,Phases,SurfaceFeatures,Volumes
203,-0.79530692,-0.22744584,0.33689728,0.44972822,4.2245088,0.79704416,0.098854169,3,1,0,0.081000008
204,0.31033054,0.26795095,-0.21446203,0.8865118,4.0911927,0.84491551,2.6667056,1,1,1,0.027000003
205,-0.4196856,0.43771055,0.7921052,0.069590248,2.8066716,2.287497,0.49000272,4,1,0,0.13500002
206,-0.816558,-0.26131028,0.43441013,0.27611193,1.0450857,1.9366016,5.818614,3,1,0,0.027000003
207,0.47091585,-0.29676425,-0.55099833,0.62174761,0.62799221,0.23194194,2.9720132,2,1,0,0.027000003
208,0,0,0,1,5.9009876,1.4931012,4.8564463,9,1,0,0.18900001
209,-0.86442494,0.37494147,-0.1339879,0.3069782,0.0022928875,2.4584982,0.82080448,2,1,1,0.027000003
210,0.40283021,0.19176684,-0.89114344,0.082562707,5.0643086,0.92490983,4.1757011,2,1,1,0.027000003
211,0.47183377,0.67194206,0.56894165,0.046605356,1.8571634,1.5567812,0.03121719,14,1,0,0.35100004
212,0,0,0,1,5.9453001,2.4221857,1.3456571,5,1,0,0.054000005
213,0.083241239,0.76268601,0.24004844,0.59477532,4.2200751,1.7489758,1.2959063,9,1,1,0.54000008
214,0,0,0,1,5.628633,1.1018386,1.1768041,4,1,0,0.054000005
215,0,0,0,1,3.9327054,2.7311254,4.4738326,2,1,0,0.027000003
216,-0.053422567,0.40526372,0.90826833,0.089196697,3.3705499,0.84221119,6.2500105,2,1,1,0.027000003
217,0,0,0,1,0.99344546,1.3549398,1.9749362,6,1,0,0.054000005
218,-0.1537116,-0.77100885,0.00041441768,0.61799508,2.8024023,1.7379745,2.5199566,1,1,0,0.027000003
219,-0.23345804,0.90789598,-0.34791154,0.013408992,0.24254885,0.51633418,1.5146446,3,1,0,0.027000003
220,0,0,0,1,3.2827907,1.2776526,3.2630429,6,1,0,0.054000005
221,-0.61888164,0.08879637,-0.28605193,0.72613704,0.77909935,2.3181992,6.1531487,8,1,0,0.27000004
222,0.25652885,0.32007319,0.90970778,0.064636439,0.72412407,2.992842,1.0300735,1,1,0,0.054000005
223,0.69833809,-0.19243263,-0.68221611,0.099371642,4.7250485,1.6907886,0.71928847,1,1,0,0.027000003
224,-0.1564305,0.94282502,-0.055996582,0.28891999,5.0682478,2.5441542,1.5978172,8,1,1,0.40500003
225,-0.51259959,-0.15974621,-0.60569102,0.5872488,4.477376,0.39413285,5.2187643,5,1,0,0.054000005
226,0,0,0,1,1.9897721,1.1297724,0.66306269,3,1,0,0.027000003
227,0,0,0,1,5.5738192,1.125384,0.87413067,2,1,0,0.027000003
228,-0.30184019,0.29735789,-0.31122589,0.85065222,4.9822507,1.9593773,5.9474053,1,1,0,0.027000003
229,-0.23918493,0.40060064,0.73002249,0.49937654,1.3194938,1.2545648,3.899652,2,1,0,0.027000003
230,0.4322595,-0.45749217,0.77217293,0.087186992,2.3418198,2.6361029,2.0288887,12,1,0,0.48600006
231,0,0,0,1,1.15465,1.3244047,2.2706695,8,1,0,0.10800001
232,-0.026950452,-0.33676204,-0.58684313,0.73585337,2.1641531,0.68923926,5.4654617,1,1,1,0.027000003
233,0.22571464,0.33406061,0.86647785,0.29440203,5.8161979,0.83502877,5.7840762,1,1,0,0.027000003
234,0,0,0,1,4.8269801,2.5820577,1.0924828,1,1,0,0.027000003
235,-0.50645721,0.67262208,-0.3535344,0.40754649,6.072331,2.0018613,1.639953,6,1,1,0.27000004
236,0,0,0,1,4.4059539,0.69409567,1.2392012,5,1,0,0.054000005
237,0.8579641,-0.31975895,0.0091723436,0.40195486,0.55251753,1.4774389,4.9365315,8,1,0,0.21600002
238,-0.11338918,0.2579515,-0.95929849,0.018716788,0.3946428,0.57128316,2.7079329,2,1,1,0.027000003
239,0.4322595,-0.45749217,0.77217293,0.087186992,1.7947607,1.5314877,1.0494895,2,1,0,0.027000003
240,0.0059667006,0.83332109,-0.50102568,0.23348168,3.1304986,1.5952004,1.7578393,1,1,0,0.027000003
241,0.52275586,-0.51972538,-0.6724267,0.066739336,2.0183635,1.0571923,0.21092327,1,1,0,0.027000003
242,0,0,0,1,1.0303965,0.49511862,5.047184,4,1,0,0.081000008
243,0,0,0,1,4.6872292,2.2835109,3.5650613,6,1,0,0.054000005
244,-0.22370213,0.60995567,0.74022084,0.17316034,3.294446,1.7378918,1.1385975,4,1,0,0.027000003
245,0,0,0,1,1.7262623,1.028319,1.7751094,1,1,0,0.027000003
246,-0.54618883,0.50456542,0.66862965,0.0050930562,3.0600083,1.0056477,4.9852767,4,1,0,0.054000005
